no;dyads;dY;dX;dyad1;dyad2
3786;52-64;3.316128027;2.875921939;52;64
3787;52-65;2.767515371;3.334612626;52;65
3788;52-66;4.060439693;2.733370312;52;66
3789;52-67;3.254141936;2.17804294;52;67
3790;52-68;5.34115815;3.828233312;52;68
3791;52-69;2.754133883;3.59131218;52;69
3792;52-70;1.850958284;3.532765235;52;70
3793;52-71;4.888849956;3.0617327;52;71
3794;52-72;0.533150711;2.281263417;52;72
3795;52-73;0.268711984;1.461889812;52;73
3796;52-74;4.171999191;3.717488008;52;74
3797;52-75;1.286103836;1.790093044;52;75
3798;52-76;5.089567966;3.30926643;52;76
3799;52-77;5.230464319;3.261468918;52;77
3800;52-78;3.519210877;2.710219198;52;78
3801;52-79;1.883526923;2.534116079;52;79
3802;52-80;0.118570205;2.329866707;52;80
3803;52-81;2.070979597;2.744775464;52;81
3804;52-82;5.685605189;5.188228561;52;82
3805;52-83;3.557916317;4.069968318;52;83
3806;52-84;4.908256863;4.791506899;52;84
3807;52-85;3.324203258;2.614301539;52;85
3808;52-86;1.133974307;3.392027555;52;86
3809;52-87;-0.862944704;1.821289304;52;87
3810;52-88;-1.037526094;0.686447854;52;88
3811;52-89;2.159162152;2.196370557;52;89
3812;52-90;3.698673006;3.740797373;52;90
3813;52-91;4.781847678;4.188337867;52;91
3814;52-92;0.182936376;0.597709916;52;92
3815;52-93;2.635726236;2.950898356;52;93
3816;52-94;4.355600772;3.457091463;52;94
3817;52-95;1.602443828;1.593960592;52;95
3818;52-96;4.579501227;2.200427593;52;96
3819;52-97;2.402381323;2.841109061;52;97
3820;52-98;2.269565546;2.602828403;52;98
3821;52-99;5.850152142;3.827915384;52;99
3822;52-100;2.354358995;3.089700447;52;100
3823;53-54;0.789046437;1.889664759;53;54
3824;53-55;1.019792915;2.924453444;53;55
3825;53-56;0.534306636;0.585585245;53;56
3826;53-57;-0.240099869;1.294711273;53;57
3827;53-58;0.023354341;1.289616622;53;58
3828;53-59;-0.2044613;0.965089702;53;59
3829;53-60;0.074225292;0.213323988;53;60
3830;53-61;-0.480073843;1.670279731;53;61
3831;53-62;-0.529592381;0.965838285;53;62
3832;53-63;0.269985217;2.040833241;53;63
3833;53-64;1.299266191;0.826162876;53;64
3834;53-65;0.319127722;1.284853563;53;65
3835;53-66;0.180077976;0.68361125;53;66
3836;53-67;0.967537423;0.128283877;53;67
3837;53-68;3.820317063;1.77847425;53;68
3838;53-69;0.295259149;1.541553117;53;69
3839;53-70;0.999263524;1.483006172;53;70
3840;53-71;0.839440709;1.011973637;53;71
3841;53-72;-2.44233139;0.231504354;53;72
3842;53-73;-0.504938324;0.587869251;53;73
3843;53-74;0.517569692;1.667728945;53;74
3844;53-75;-1.25923823;0.259666019;53;75
3845;53-76;-1.465958079;1.259507367;53;76
3846;53-77;1.582007923;1.211709856;53;77
3847;53-78;0.438687435;0.660460135;53;78
3848;53-79;-1.380625357;0.484357016;53;79
3849;53-80;-1.621507528;0.280107645;53;80
3850;53-81;-0.255745505;0.695016401;53;81
3851;53-82;0.725461885;3.138469498;53;82
3852;53-83;0.365264126;2.020209255;53;83
3853;53-84;0.733207788;2.741747836;53;84
3854;53-85;-1.254382599;0.564542477;53;85
3855;53-86;-1.173404257;1.342268492;53;86
3856;53-87;-3.433414777;0.228469759;53;87
3857;53-88;1.065117992;1.363311209;53;88
3858;53-89;-1.773730195;0.146611494;53;89
3859;53-90;-0.5083044;1.69103831;53;90
3860;53-91;0.906781469;2.138578804;53;91
3861;53-92;-0.137787315;1.452049146;53;92
3862;53-93;-1.752824662;0.901139293;53;93
3863;53-94;0.567444423;1.4073324;53;94
3864;53-95;-0.908085579;0.45579847;53;95
3865;53-96;0.441146521;0.150668531;53;96
3866;53-97;-0.624792096;0.791349998;53;97
3867;53-98;-0.333711925;0.553069341;53;98
3868;53-99;1.84175738;1.778156322;53;99
3869;53-100;-1.313837847;1.039941384;53;100
3870;54-55;1.843460415;1.034788685;54;55
3871;54-56;3.001560408;1.304079514;54;56
3872;54-57;0.751928217;0.594953486;54;57
3873;54-58;1.201293132;0.600048138;54;58
3874;54-59;0.907653007;0.924575057;54;59
3875;54-60;2.064260374;1.676340771;54;60
3876;54-61;4.163235931;3.55994449;54;61
3877;54-62;0.45212721;0.923826474;54;62
3878;54-63;-0.627840674;0.151168482;54;63
3879;54-64;-1.005086504;1.063501883;54;64
3880;54-65;0.035844765;0.604811196;54;65
3881;54-66;0.488950586;1.206053509;54;66
3882;54-67;4.309262597;1.761380882;54;67
3883;54-68;1.241453068;0.111190509;54;68
3884;54-69;-0.930696011;0.348111642;54;69
3885;54-70;-0.99569466;0.406658587;54;70
3886;54-71;1.787110141;0.877691122;54;71
3887;54-72;2.086569651;1.658160405;54;72
3888;54-73;2.933274563;2.47753401;54;73
3889;54-74;0.784959427;0.221935814;54;74
3890;54-75;0.540086894;2.149330778;54;75
3891;54-76;-0.968396314;0.630157392;54;76
3892;54-77;2.547730819;0.677954903;54;77
3893;54-78;3.201483875;1.229204624;54;78
3894;54-79;0.399793975;1.405307743;54;79
3895;54-80;-0.90333045;1.609557114;54;80
3896;54-81;0.470690509;1.194648358;54;81
3897;54-82;0.775390221;1.248804739;54;82
3898;54-83;2.523187749;0.130544496;54;83
3899;54-84;-0.34671373;0.852083077;54;84
3900;54-85;1.104848617;1.325122282;54;85
3901;54-86;0.245146747;0.547396267;54;86
3902;54-87;1.376234492;2.118134518;54;87
3903;54-88;4.512801343;3.252975968;54;88
3904;54-89;0.959255558;1.743053265;54;89
3905;54-90;-0.09695442;0.198626449;54;90
3906;54-91;-0.146199934;0.248914045;54;91
3907;54-92;4.141099698;3.341713905;54;92
3908;54-93;0.454793593;0.988525466;54;93
3909;54-94;1.254622693;0.482332359;54;94
3910;54-95;3.372850182;2.345463229;54;95
3911;54-96;1.090995675;1.738996228;54;96
3912;54-97;1.933030455;1.098314761;54;97
3913;54-98;3.597673776;1.336595418;54;98
3914;54-99;1.574534454;0.111508438;54;99
3915;54-100;1.120144169;0.849723375;54;100
3916;55-56;3.451186894;2.338868198;55;56
3917;55-57;2.938594702;1.629742171;55;57
3918;55-58;1.247432532;1.634836822;55;58
3919;55-59;2.321052376;1.959363742;55;59
3920;55-60;1.663299723;2.711129456;55;60
3921;55-61;4.990317197;4.594733174;55;61
3922;55-62;2.351275239;1.958615158;55;62
3923;55-63;-0.657361507;0.883620203;55;63
3924;55-64;1.998418288;2.098290568;55;64
3925;55-65;4.463385578;1.639599881;55;65
3926;55-66;0.968858953;2.240842194;55;66
3927;55-67;3.403325795;2.796169566;55;67
3928;55-68;3.49890142;1.145979194;55;68
3929;55-69;2.762544492;1.382900327;55;69
3930;55-70;0.781935727;1.441447271;55;70
3931;55-71;2.953108673;1.912479807;55;71
3932;55-72;1.698929663;2.692949089;55;72
3933;55-73;5.912233168;3.512322695;55;73
3934;55-74;1.256118889;1.256724498;55;74
3935;55-75;1.583574253;3.184119462;55;75
3936;55-76;0.751094127;1.664946077;55;76
3937;55-77;4.685677307;1.712743588;55;77
3938;55-78;4.205177497;2.263993308;55;78
3939;55-79;1.194799087;2.440096428;55;79
3940;55-80;2.566495786;2.644345799;55;80
3941;55-81;2.632589462;2.229437042;55;81
3942;55-82;0.209971894;0.214016054;55;82
3943;55-83;1.442592995;0.904244188;55;83
3944;55-84;2.620729331;0.182705607;55;84
3945;55-85;3.154104315;2.359910967;55;85
3946;55-86;0.793032006;1.582184952;55;86
3947;55-87;0.757780991;3.152923203;55;87
3948;55-88;3.507757619;4.287764653;55;88
3949;55-89;3.100328654;2.777841949;55;89
3950;55-90;2.580005069;1.233415134;55;90
3951;55-91;2.143343967;0.78587464;55;91
3952;55-92;5.132617664;4.37650259;55;92
3953;55-93;3.565597211;2.023314151;55;93
3954;55-94;2.210787633;1.517121043;55;94
3955;55-95;4.527343015;3.380251914;55;95
3956;55-96;4.803970459;2.773784913;55;96
3957;55-97;1.925566604;2.133103446;55;97
3958;55-98;3.642456323;2.371384103;55;98
3959;55-99;2.320451583;1.146297122;55;99
3960;55-100;2.828705554;1.884512059;55;100
3961;56-57;1.239616204;0.709126027;56;57
3962;56-58;1.995777391;0.704031376;56;58
3963;56-59;2.537769351;0.379504457;56;59
3964;56-60;0.181622929;0.372261258;56;60
3965;56-61;4.043318574;2.255864976;56;61
3966;56-62;0.950672995;0.38025304;56;62
3967;56-63;1.097905265;1.455247995;56;63
3968;56-64;1.002148346;0.240577631;56;64
3969;56-65;0.855761233;0.699268318;56;65
3970;56-66;0.203512101;0.098026004;56;66
3971;56-67;0.686701925;0.457301368;56;67
3972;56-68;2.589609922;1.192889004;56;68
3973;56-69;1.09884515;0.955967872;56;69
3974;56-70;1.941580736;0.897420927;56;70
3975;56-71;3.123772447;0.426388391;56;71
3976;56-72;-0.124048296;0.354080891;56;72
3977;56-73;0.369553222;1.173454496;56;73
3978;56-74;0.782015947;1.0821437;56;74
3979;56-75;-0.855301469;0.845251264;56;75
3980;56-76;1.272661118;0.673922121;56;76
3981;56-77;1.891755318;0.62612461;56;77
3982;56-78;-0.093381907;0.07487489;56;78
3983;56-79;2.390180683;0.10122823;56;79
3984;56-80;2.49391221;0.305477601;56;80
3985;56-81;0.742689101;0.109431156;56;81
3986;56-82;1.753009304;2.552884252;56;82
3987;56-83;2.857156681;1.43462401;56;83
3988;56-84;2.133519057;2.156162591;56;84
3989;56-85;1.904776932;0.021042769;56;85
3990;56-86;0.249134967;0.756683247;56;86
3991;56-87;-0.04427835;0.814055004;56;87
3992;56-88;0.927698491;1.948896454;56;88
3993;56-89;1.883436043;0.438973751;56;89
3994;56-90;1.9408227;1.105453065;56;90
3995;56-91;3.650125732;1.552993558;56;91
3996;56-92;3.813196989;2.037634392;56;92
3997;56-93;2.036485852;0.315554048;56;93
3998;56-94;0.937599769;0.821747155;56;94
3999;56-95;1.016602998;1.041383716;56;95
4000;56-96;2.62889296;0.434916715;56;96
4001;56-97;0.778396937;0.205764753;56;97
4002;56-98;2.667166431;0.032515905;56;98
4003;56-99;4.042953647;1.192571076;56;99
4004;56-100;0.90479617;0.454356139;56;100
4005;57-58;2.443297153;0.005094651;57;58
4006;57-59;-1.371845055;0.329621571;57;59
4007;57-60;2.423551365;1.081387285;57;60
4008;57-61;3.639697251;2.964991004;57;61
4009;57-62;-1.388162134;0.328872988;57;62
4010;57-63;-0.14808387;0.746121968;57;63
4011;57-64;-0.585379452;0.468548397;57;64
4012;57-65;1.1971421;0.00985771;57;65
4013;57-66;0.653198814;0.611100023;57;66
4014;57-67;2.831655378;1.166427396;57;67
4015;57-68;1.003829097;0.483762977;57;68
4016;57-69;0.233002256;0.246841844;57;69
4017;57-70;-0.739781036;0.188294899;57;70
4018;57-71;0.765109431;0.282737636;57;71
4019;57-72;-0.827709254;1.063206918;57;72
4020;57-73;2.133911894;1.882580524;57;73
4021;57-74;1.311069988;0.373017672;57;74
4022;57-75;-0.500495601;1.554377291;57;75
4023;57-76;-2.133808412;0.035203906;57;76
4024;57-77;0.947584251;0.083001417;57;77
4025;57-78;1.969047593;0.634251138;57;78
4026;57-79;0.558659938;0.810354257;57;79
4027;57-80;-0.514453187;1.014603628;57;80
4028;57-81;-0.42903358;0.599694872;57;81
4029;57-82;-0.735508484;1.843758225;57;82
4030;57-83;2.180138303;0.725497983;57;83
4031;57-84;1.400129925;1.447036564;57;84
4032;57-85;1.07275871;0.730168796;57;85
4033;57-86;0.601530225;0.047557219;57;86
4034;57-87;-1.383780669;1.523181032;57;87
4035;57-88;1.144521805;2.658022482;57;88
4036;57-89;-0.05404252;1.148099779;57;89
4037;57-90;2.464866114;0.396327037;57;90
4038;57-91;-0.691843006;0.843867531;57;91
4039;57-92;3.023913076;2.746760419;57;92
4040;57-93;0.104745944;0.39357198;57;93
4041;57-94;0.567908668;0.112621128;57;94
4042;57-95;2.060910326;1.750509743;57;95
4043;57-96;1.224537382;1.144042742;57;96
4044;57-97;0.21654646;0.503361275;57;97
4045;57-98;0.375802348;0.741641932;57;98
4046;57-99;0.464393416;0.483445049;57;99
4047;57-100;-0.845639486;0.254769888;57;100
4048;58-59;0.927161353;0.32452692;58;59
4049;58-60;4.581369212;1.076292634;58;60
4050;58-61;4.766339651;2.959896352;58;61
4051;58-62;1.540012674;0.323778336;58;62
4052;58-63;-0.650447239;0.751216619;58;63
4053;58-64;1.470984475;0.463453745;58;64
4054;58-65;0.928810306;0.004763058;58;65
4055;58-66;1.135625345;0.606005372;58;66
4056;58-67;2.117122072;1.161332744;58;67
4057;58-68;1.505324616;0.488857628;58;68
4058;58-69;-0.747529745;0.251936496;58;69
4059;58-70;0.916638252;0.193389551;58;70
4060;58-71;2.095557926;0.277642985;58;71
4061;58-72;0.679863777;1.058112267;58;72
4062;58-73;2.159249022;1.877485872;58;73
4063;58-74;2.097404367;0.378112324;58;74
4064;58-75;1.152567042;1.54928264;58;75
4065;58-76;-0.705288826;0.030109255;58;76
4066;58-77;1.539857751;0.077906766;58;77
4067;58-78;2.48172845;0.629156486;58;78
4068;58-79;1.875151056;0.805259606;58;79
4069;58-80;1.152444855;1.009508977;58;80
4070;58-81;1.010871532;0.59460022;58;81
4071;58-82;-0.005483584;1.848852876;58;82
4072;58-83;1.195877357;0.730592634;58;83
4073;58-84;3.711302107;1.452131215;58;84
4074;58-85;3.546136109;0.725074145;58;85
4075;58-86;-1.640640315;0.052651871;58;86
4076;58-87;2.093329995;1.51808638;58;87
4077;58-88;3.337971204;2.65292783;58;88
4078;58-89;-0.430024445;1.143005127;58;89
4079;58-90;1.258475536;0.401421689;58;90
4080;58-91;2.847358307;0.848962182;58;91
4081;58-92;2.663072691;2.741665768;58;92
4082;58-93;3.544073944;0.388477328;58;93
4083;58-94;-0.874931397;0.117715779;58;94
4084;58-95;4.439310662;1.745415092;58;95
4085;58-96;1.607402373;1.138948091;58;96
4086;58-97;-1.233506392;0.498266623;58;97
4087;58-98;3.182696562;0.736547281;58;98
4088;58-99;1.178456181;0.4885397;58;99
4089;58-100;1.558253283;0.249675237;58;100
4090;59-60;0.513190146;0.751765714;59;60
4091;59-61;3.890877493;2.635369433;59;61
4092;59-62;-0.018093485;0.000748583;59;62
4093;59-63;-0.309379312;1.075743539;59;63
4094;59-64;1.061253731;0.138926826;59;64
4095;59-65;0.038654946;0.319763861;59;65
4096;59-66;-0.882311887;0.281478452;59;66
4097;59-67;1.588739132;0.836805825;59;67
4098;59-68;1.394236748;0.813384548;59;68
4099;59-69;1.729358825;0.576463415;59;69
4100;59-70;0.002838972;0.51791647;59;70
4101;59-71;1.338545071;0.046883935;59;71
4102;59-72;0.660586726;0.733585347;59;72
4103;59-73;2.513589124;1.552958953;59;73
4104;59-74;0.999171086;0.702639243;59;74
4105;59-75;-0.26473885;1.22475572;59;75
4106;59-76;-0.573444274;0.294417665;59;76
4107;59-77;3.045905776;0.246620154;59;77
4108;59-78;1.575499364;0.304629567;59;78
4109;59-79;0.815665703;0.480732686;59;79
4110;59-80;-1.346143826;0.684982057;59;80
4111;59-81;0.571683192;0.270073301;59;81
4112;59-82;-0.165327307;2.173379796;59;82
4113;59-83;2.464362909;1.055119554;59;83
4114;59-84;2.321061448;1.776658135;59;84
4115;59-85;1.286399794;0.400547225;59;85
4116;59-86;0.144314845;0.37717879;59;86
4117;59-87;-1.51316741;1.193559461;59;87
4118;59-88;0.264352904;2.328400911;59;88
4119;59-89;0.798049492;0.818478208;59;89
4120;59-90;2.554299618;0.725948608;59;90
4121;59-91;0.546598245;1.173489102;59;91
4122;59-92;2.178157783;2.417138848;59;92
4123;59-93;0.26434121;0.063950409;59;93
4124;59-94;0.624882844;0.442242698;59;94
4125;59-95;0.574664451;1.420888172;59;95
4126;59-96;2.274001087;0.814421171;59;96
4127;59-97;-2.261256258;0.173739704;59;97
4128;59-98;-0.526126694;0.412020361;59;98
4129;59-99;1.195006943;0.81306662;59;99
4130;59-100;-1.004173488;0.074851683;59;100
4131;60-61;2.761588291;1.883603718;60;61
4132;60-62;2.178568696;0.752514297;60;62
4133;60-63;0.770286912;1.827509253;60;63
4134;60-64;1.731094629;0.612838888;60;64
4135;60-65;0.561725241;1.071529575;60;65
4136;60-66;0.214303691;0.470287262;60;66
4137;60-67;1.160925003;0.085040111;60;67
4138;60-68;3.744708784;1.565150262;60;68
4139;60-69;0.518043059;1.328229129;60;69
4140;60-70;1.605823714;1.269682184;60;70
4141;60-71;3.003453031;0.798649649;60;71
4142;60-72;0.46526046;0.018180367;60;72
4143;60-73;2.752189873;0.801193239;60;73
4144;60-74;2.791302599;1.454404957;60;74
4145;60-75;-0.45460779;0.472990006;60;75
4146;60-76;0.094300774;1.046183379;60;76
4147;60-77;3.593657809;0.998385868;60;77
4148;60-78;3.835162642;0.447136147;60;78
4149;60-79;-0.060839894;0.271033028;60;79
4150;60-80;-0.335323544;0.066783657;60;80
4151;60-81;1.029341045;0.481692413;60;81
4152;60-82;2.081689303;2.92514551;60;82
4153;60-83;3.689469591;1.806885268;60;83
4154;60-84;2.942816869;2.528423849;60;84
4155;60-85;0.769603345;0.351218489;60;85
4156;60-86;1.197787;1.128944504;60;86
4157;60-87;0.373109928;0.441793747;60;87
4158;60-88;1.446076798;1.576635197;60;88
4159;60-89;-2.541390585;0.066712493;60;89
4160;60-90;2.903330418;1.477714322;60;90
4161;60-91;1.919389425;1.925254816;60;91
4162;60-92;2.985071785;1.665373134;60;92
4163;60-93;3.273694182;0.687815305;60;93
4164;60-94;0.471715052;1.194008413;60;94
4165;60-95;1.603937994;0.669122458;60;95
4166;60-96;3.311347997;0.062655457;60;96
4167;60-97;-0.958371071;0.57802601;60;97
4168;60-98;1.2007164;0.339745353;60;98
4169;60-99;0.68213851;1.564832334;60;99
4170;60-100;0.734815266;0.826617397;60;100
4171;61-62;1.31781254;2.636118016;61;62
4172;61-63;1.314660584;3.711112971;61;63
4173;61-64;4.529302363;2.496442607;61;64
4174;61-65;2.039176354;2.955133294;61;65
4175;61-66;1.562577917;2.35389098;61;66
4176;61-67;1.58797785;1.798563608;61;67
4177;61-68;4.153887853;3.44875398;61;68
4178;61-69;2.744219497;3.211832848;61;69
4179;61-70;2.815618553;3.153285903;61;70
4180;61-71;3.746381769;2.682253367;61;71
4181;61-72;1.845680464;1.901784085;61;72
4182;61-73;2.174852311;1.08241048;61;73
4183;61-74;4.166547205;3.338008676;61;74
4184;61-75;-0.678747739;1.410613712;61;75
4185;61-76;2.129872698;2.929787097;61;76
4186;61-77;3.411542556;2.881989586;61;77
4187;61-78;3.619089964;2.330739866;61;78
4188;61-79;0.981055553;2.154636746;61;79
4189;61-80;1.361579462;1.950387375;61;80
4190;61-81;2.510759913;2.365296132;61;81
4191;61-82;2.858183623;4.808749228;61;82
4192;61-83;4.010443371;3.690488986;61;83
4193;61-84;3.378255201;4.412027567;61;84
4194;61-85;3.722434366;2.234822207;61;85
4195;61-86;1.735346951;3.012548223;61;86
4196;61-87;1.358850016;1.441809972;61;87
4197;61-88;-0.237921171;0.306968522;61;88
4198;61-89;1.230551291;1.816891225;61;89
4199;61-90;4.927721837;3.361318041;61;90
4200;61-91;2.58988823;3.808858534;61;91
4201;61-92;-0.758019347;0.218230584;61;92
4202;61-93;0.806576728;2.571419024;61;93
4203;61-94;1.141358994;3.077612131;61;94
4204;61-95;2.159593678;1.21448126;61;95
4205;61-96;3.659742403;1.820948261;61;96
4206;61-97;1.218540299;2.461629729;61;97
4207;61-98;3.934047651;2.223349071;61;98
4208;61-99;4.568996142;3.448436052;61;99
4209;61-100;2.304851745;2.710221115;61;100
4210;62-63;-0.113560461;1.074994955;62;63
4211;62-64;-1.307717684;0.139675409;62;64
4212;62-65;0.33217951;0.319015278;62;65
4213;62-66;2.108022822;0.282227036;62;66
4214;62-67;0.326155843;0.837554408;62;67
4215;62-68;0.892390796;0.812635964;62;68
4216;62-69;0.811223518;0.575714832;62;69
4217;62-70;-1.02821328;0.517167887;62;70
4218;62-71;0.543041072;0.046135351;62;71
4219;62-72;-0.183021034;0.734333931;62;72
4220;62-73;-0.000544411;1.553707536;62;73
4221;62-74;-1.914053879;0.70189066;62;74
4222;62-75;-0.800630807;1.225504304;62;75
4223;62-76;0.086536936;0.293669082;62;76
4224;62-77;3.407253424;0.24587157;62;77
4225;62-78;-0.16959686;0.30537815;62;78
4226;62-79;0.805279865;0.48148127;62;79
4227;62-80;0.684870262;0.685730641;62;80
4228;62-81;-0.864866403;0.270821884;62;81
4229;62-82;0.403762678;2.172631213;62;82
4230;62-83;2.895162938;1.05437097;62;83
4231;62-84;0.913615539;1.775909551;62;84
4232;62-85;1.497407844;0.401295809;62;85
4233;62-86;0.276188014;0.376430207;62;86
4234;62-87;-1.359653956;1.194308044;62;87
4235;62-88;1.458306943;2.329149494;62;88
4236;62-89;1.000218788;0.819226791;62;89
4237;62-90;0.897440909;0.725200025;62;90
4238;62-91;1.903029074;1.172740519;62;91
4239;62-92;1.126444714;2.417887432;62;92
4240;62-93;1.957667574;0.064698992;62;93
4241;62-94;0.761587887;0.441494115;62;94
4242;62-95;1.436991628;1.421636756;62;95
4243;62-96;1.033016488;0.815169755;62;96
4244;62-97;0.731291049;0.174488287;62;97
4245;62-98;0.550612653;0.412768945;62;98
4246;62-99;-0.940958628;0.812318036;62;99
4247;62-100;-0.924578093;0.074103099;62;100
4248;63-64;0.630423517;1.214670364;63;64
4249;63-65;-1.237765657;0.755979677;63;65
4250;63-66;-1.593563261;1.357221991;63;66
4251;63-67;0.677347884;1.912549363;63;67
4252;63-68;-0.547712411;0.262358991;63;68
4253;63-69;-1.064994258;0.499280123;63;69
4254;63-70;-2.001390214;0.557827068;63;70
4255;63-71;0.706994713;1.028859604;63;71
4256;63-72;1.597666977;1.809328886;63;72
4257;63-73;1.805585539;2.628702491;63;73
4258;63-74;0.714467988;0.373104295;63;74
4259;63-75;0.963137679;2.300499259;63;75
4260;63-76;1.016432428;0.781325874;63;76
4261;63-77;2.398578669;0.829123385;63;77
4262;63-78;0.592747358;1.380373105;63;78
4263;63-79;0.4200305;1.556476225;63;79
4264;63-80;-0.101474759;1.760725596;63;80
4265;63-81;-1.092224726;1.345816839;63;81
4266;63-82;-2.065222684;1.097636257;63;82
4267;63-83;-0.068713061;0.020623985;63;83
4268;63-84;0.035374134;0.700914596;63;84
4269;63-85;0.707847097;1.476290764;63;85
4270;63-86;-0.501425631;0.698564748;63;86
4271;63-87;-0.561366439;2.269302999;63;87
4272;63-88;-0.601739705;3.40414445;63;88
4273;63-89;0.852742233;1.894221746;63;89
4274;63-90;0.734045358;0.349794931;63;90
4275;63-91;-1.000600105;0.097745563;63;91
4276;63-92;0.956225554;3.492882387;63;92
4277;63-93;2.799483909;1.139693947;63;93
4278;63-94;-1.741386948;0.63350084;63;94
4279;63-95;-0.081697017;2.496631711;63;95
4280;63-96;2.006940836;1.89016471;63;96
4281;63-97;0.234607104;1.249483242;63;97
4282;63-98;0.181909427;1.4877639;63;98
4283;63-99;-0.734357907;0.262676919;63;99
4284;63-100;0.423047479;1.000891856;63;100
4285;64-65;0.188417824;0.458690687;64;65
4286;64-66;-0.479504568;0.142551626;64;66
4287;64-67;0.86596879;0.697878999;64;67
4288;64-68;2.907738873;0.952311373;64;68
4289;64-69;-0.202965908;0.715390241;64;69
4290;64-70;1.711434428;0.656843296;64;70
4291;64-71;2.311202969;0.185810761;64;71
4292;64-72;-0.219010986;0.594658522;64;72
4293;64-73;3.257183994;1.414032127;64;73
4294;64-74;0.877236936;0.841566069;64;74
4295;64-75;-1.025237543;1.085828895;64;75
4296;64-76;-0.568739304;0.433344491;64;76
4297;64-77;0.966848905;0.385546979;64;77
4298;64-78;0.252474236;0.165702741;64;78
4299;64-79;-0.295167298;0.34180586;64;79
4300;64-80;-0.882511674;0.546055232;64;80
4301;64-81;-0.046593998;0.131146475;64;81
4302;64-82;0.277440409;2.312306622;64;82
4303;64-83;2.283035917;1.194046379;64;83
4304;64-84;1.722652688;1.91558496;64;84
4305;64-85;1.720365392;0.261620399;64;85
4306;64-86;-1.225405213;0.516105616;64;86
4307;64-87;1.407760522;1.054632635;64;87
4308;64-88;2.691800314;2.189474085;64;88
4309;64-89;1.259319084;0.679551382;64;89
4310;64-90;3.129529727;0.864875434;64;90
4311;64-91;2.383866063;1.312415928;64;91
4312;64-92;4.001869843;2.278212023;64;92
4313;64-93;1.644447;0.074976417;64;93
4314;64-94;0.594205392;0.581169524;64;94
4315;64-95;3.171431083;1.281961347;64;95
4316;64-96;2.523676057;0.675494345;64;96
4317;64-97;-2.399925524;0.034812878;64;97
4318;64-98;0.508539845;0.273093535;64;98
4319;64-99;0.424083157;0.951993445;64;99
4320;64-100;0.949387096;0.213778508;64;100
4321;65-66;1.045605031;0.601242313;65;66
4322;65-67;0.700525511;1.156569686;65;67
4323;65-68;-0.124864146;0.493620686;65;68
4324;65-69;0.591519326;0.256699554;65;69
4325;65-70;0.020552107;0.198152609;65;70
4326;65-71;2.195493788;0.272879926;65;71
4327;65-72;-0.907029105;1.053349209;65;72
4328;65-73;3.436898257;1.872722814;65;73
4329;65-74;1.508757252;0.382875382;65;74
4330;65-75;1.153201699;1.544519582;65;75
4331;65-76;-0.383329757;0.025346196;65;76
4332;65-77;1.912249384;0.073143708;65;77
4333;65-78;-0.834241284;0.624393428;65;78
4334;65-79;1.086125841;0.800496547;65;79
4335;65-80;-0.163529148;1.004745919;65;80
4336;65-81;1.322026942;0.589837162;65;81
4337;65-82;1.119458975;1.853615935;65;82
4338;65-83;2.490584203;0.735355692;65;83
4339;65-84;1.648659842;1.456894273;65;84
4340;65-85;2.517149908;0.720311086;65;85
4341;65-86;-1.061587931;0.057414929;65;86
4342;65-87;0.153205725;1.513323322;65;87
4343;65-88;0.839999649;2.648164772;65;88
4344;65-89;0.441144009;1.138242069;65;89
4345;65-90;0.418748927;0.406184747;65;90
4346;65-91;-1.172815296;0.853725241;65;91
4347;65-92;4.052764468;2.73690271;65;92
4348;65-93;0.513300808;0.38371427;65;93
4349;65-94;0.720999153;0.122478837;65;94
4350;65-95;-0.170049495;1.740652034;65;95
4351;65-96;1.919781761;1.134185032;65;96
4352;65-97;-0.857943548;0.493503565;65;97
4353;65-98;2.521872854;0.731784222;65;98
4354;65-99;1.427402438;0.493302758;65;99
4355;65-100;0.519390018;0.244912179;65;100
4356;66-67;1.417457569;0.555327372;66;67
4357;66-68;0.527708109;1.094863;66;68
4358;66-69;-0.528915904;0.857941867;66;69
4359;66-70;-0.831863994;0.799394923;66;70
4360;66-71;1.151237378;0.328362387;66;71
4361;66-72;-0.96800882;0.452106895;66;72
4362;66-73;0.536755147;1.271480501;66;73
4363;66-74;1.103940135;0.984117696;66;74
4364;66-75;0.486815224;0.943277268;66;75
4365;66-76;-0.57490487;0.575896117;66;76
4366;66-77;3.130193003;0.528098606;66;77
4367;66-78;1.097460872;0.023151114;66;78
4368;66-79;-1.916582006;0.199254234;66;79
4369;66-80;1.494573407;0.403503605;66;80
4370;66-81;-0.780053251;0.011405152;66;81
4371;66-82;1.489779469;2.454858248;66;82
4372;66-83;0.556476355;1.336598006;66;83
4373;66-84;2.937282043;2.058136587;66;84
4374;66-85;1.64996257;0.119068773;66;85
4375;66-86;0.553223507;0.658657242;66;86
4376;66-87;-1.768872637;0.912081009;66;87
4377;66-88;0.488474426;2.046922459;66;88
4378;66-89;-1.096423785;0.536999755;66;89
4379;66-90;2.645371343;1.00742706;66;90
4380;66-91;1.431451138;1.454967554;66;91
4381;66-92;2.644805173;2.135660396;66;92
4382;66-93;1.040329941;0.217528043;66;93
4383;66-94;0.888097372;0.723721151;66;94
4384;66-95;0.714420303;1.13940972;66;95
4385;66-96;0.216683189;0.532942719;66;96
4386;66-97;-1.5873713;0.107738748;66;97
